00000000001111111111    // gradient x = 0,   gradient y = -1
00000000011111111111    // gradient x = 1,   gradient y = -1
00000001000000000010    // gradient x = 4,   gradient y = 2
00000001010000000000    // gradient x = 5,   gradient y = 0
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111000000000001    // gradient x = -4,   gradient y = 1
11111110010000000010    // gradient x = -7,   gradient y = 2
11111101110000000010    // gradient x = -9,   gradient y = 2
11111100110000000001    // gradient x = -13,   gradient y = 1
11111011110000000001    // gradient x = -17,   gradient y = 1
11111010110000000010    // gradient x = -21,   gradient y = 2
11111010010000000001    // gradient x = -23,   gradient y = 1
11111101010000000001    // gradient x = -11,   gradient y = 1
00000000111111111011    // gradient x = 3,   gradient y = -5
00000001001111111110    // gradient x = 4,   gradient y = -2
00000001110000000001    // gradient x = 7,   gradient y = 1
00000010000000000000    // gradient x = 8,   gradient y = 0
11111111101111111011    // gradient x = -2,   gradient y = -5
00000110000000001110    // gradient x = 24,   gradient y = 14
00001000000000011110    // gradient x = 32,   gradient y = 30
11111001111111100101    // gradient x = -25,   gradient y = -27
11111100001111110010    // gradient x = -16,   gradient y = -14
11111000110000001001    // gradient x = -29,   gradient y = 9
11111011001111110100    // gradient x = -20,   gradient y = -12
00000010000000000000    // gradient x = 8,   gradient y = 0
00000001111111111111    // gradient x = 7,   gradient y = -1
00000011100000001011    // gradient x = 14,   gradient y = 11
00001010110000100101    // gradient x = 43,   gradient y = 37
11111001001111110010    // gradient x = -28,   gradient y = -14
11110110011111000011    // gradient x = -39,   gradient y = -61
11111110001111101010    // gradient x = -8,   gradient y = -22
11111110010000010111    // gradient x = -7,   gradient y = 23
00000000000000001011    // gradient x = 0,   gradient y = 11
00000000000000001001    // gradient x = 0,   gradient y = 9
00000100100000000011    // gradient x = 18,   gradient y = 3
00000000110000000001    // gradient x = 3,   gradient y = 1
00000000011111111010    // gradient x = 1,   gradient y = -6
11111111000000000111    // gradient x = -4,   gradient y = 7
00000100001111111011    // gradient x = 16,   gradient y = -5
11111100001111111100    // gradient x = -16,   gradient y = -4
00000111010000000101    // gradient x = 29,   gradient y = 5
00000010111111110101    // gradient x = 11,   gradient y = -11
11111101010000000110    // gradient x = -11,   gradient y = 6
11111010101111100011    // gradient x = -22,   gradient y = -29
00001001010000000001    // gradient x = 37,   gradient y = 1
11111111010000000011    // gradient x = -3,   gradient y = 3
00000111100000010001    // gradient x = 30,   gradient y = 17
11111100111111110111    // gradient x = -13,   gradient y = -9
11110100110000001010    // gradient x = -45,   gradient y = 10
11111101000000010000    // gradient x = -12,   gradient y = 16
00001000011111110010    // gradient x = 33,   gradient y = -14
11111101110000011100    // gradient x = -9,   gradient y = 28
11111101100000000101    // gradient x = -10,   gradient y = 5
11111111111111100010    // gradient x = -1,   gradient y = -30
11110111011111100100    // gradient x = -35,   gradient y = -28
11111111110000000011    // gradient x = -1,   gradient y = 3
00000011001111110100    // gradient x = 12,   gradient y = -12
11111011010000000000    // gradient x = -19,   gradient y = 0
00000110100000101011    // gradient x = 26,   gradient y = 43
00010110000000100110    // gradient x = 88,   gradient y = 38
00000010001111110001    // gradient x = 8,   gradient y = -15
11111100011111110011    // gradient x = -15,   gradient y = -13
00000101100000001001    // gradient x = 22,   gradient y = 9
00000001010000000100    // gradient x = 5,   gradient y = 4
00000100010000010011    // gradient x = 17,   gradient y = 19
11110101011111111011    // gradient x = -43,   gradient y = -5
11110000111111010100    // gradient x = -61,   gradient y = -44
00000010010000001011    // gradient x = 9,   gradient y = 11
11111110001111111001    // gradient x = -8,   gradient y = -7
00001010010000001110    // gradient x = 41,   gradient y = 14
00010000100000110101    // gradient x = 66,   gradient y = 53
11100011001110101111    // gradient x = -116,   gradient y = -81
11110100011111010010    // gradient x = -47,   gradient y = -46
00000011110000001011    // gradient x = 15,   gradient y = 11
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111110000001100    // gradient x = -1,   gradient y = 12
00000001010000000100    // gradient x = 5,   gradient y = 4
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000001111111110    // gradient x = 0,   gradient y = -2
00000001111111111110    // gradient x = 7,   gradient y = -2
00000010111111111111    // gradient x = 11,   gradient y = -1
11111110100000000010    // gradient x = -6,   gradient y = 2
11111110001111111101    // gradient x = -8,   gradient y = -3
11111110111111111011    // gradient x = -5,   gradient y = -5
11111110010000000010    // gradient x = -7,   gradient y = 2
00000100111111111101    // gradient x = 19,   gradient y = -3
00001101001111111110    // gradient x = 52,   gradient y = -2
11111110111111111000    // gradient x = -5,   gradient y = -8
11111100101111111100    // gradient x = -14,   gradient y = -4
00000000100000000110    // gradient x = 2,   gradient y = 6
00000011111111111011    // gradient x = 15,   gradient y = -5
00000000111111111110    // gradient x = 3,   gradient y = -2
00000001110000000000    // gradient x = 7,   gradient y = 0
00000000111111111101    // gradient x = 3,   gradient y = -3
00000000101111111110    // gradient x = 2,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111110000000100    // gradient x = -1,   gradient y = 4
00000001000000000100    // gradient x = 4,   gradient y = 4
00000000101111111101    // gradient x = 2,   gradient y = -3
00000001000000000001    // gradient x = 4,   gradient y = 1
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000101111111101    // gradient x = 2,   gradient y = -3
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111101111111110    // gradient x = -2,   gradient y = -2
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000010000000000    // gradient x = 1,   gradient y = 0
00000000010000000011    // gradient x = 1,   gradient y = 3
00000000100000000000    // gradient x = 2,   gradient y = 0
00000001001111111111    // gradient x = 4,   gradient y = -1
00000001001111111100    // gradient x = 4,   gradient y = -4
00000000001111111011    // gradient x = 0,   gradient y = -5
00000000011111111101    // gradient x = 1,   gradient y = -3
00000000001111111101    // gradient x = 0,   gradient y = -3
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000111111111110    // gradient x = 3,   gradient y = -2
11111111111111111101    // gradient x = -1,   gradient y = -3
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111010000000010    // gradient x = -3,   gradient y = 2
11111111000000000000    // gradient x = -4,   gradient y = 0
00000000101111111111    // gradient x = 2,   gradient y = -1
00000000001111111100    // gradient x = 0,   gradient y = -4
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111110000000011    // gradient x = -1,   gradient y = 3
00000000100000000011    // gradient x = 2,   gradient y = 3
00000000110000000100    // gradient x = 3,   gradient y = 4
00000001010000000011    // gradient x = 5,   gradient y = 3
00000101000000000110    // gradient x = 20,   gradient y = 6
00000111000000001000    // gradient x = 28,   gradient y = 8
11111110110000000100    // gradient x = -5,   gradient y = 4
11111010010000000100    // gradient x = -23,   gradient y = 4
11111111100000001000    // gradient x = -2,   gradient y = 8
00000110011111111111    // gradient x = 25,   gradient y = -1
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111100000000100    // gradient x = -2,   gradient y = 4
11111110101111111101    // gradient x = -6,   gradient y = -3
11111010101111111011    // gradient x = -22,   gradient y = -5
11111100110000000000    // gradient x = -13,   gradient y = 0
11111101111111111111    // gradient x = -9,   gradient y = -1
11111111001111111100    // gradient x = -4,   gradient y = -4
00000000010000000010    // gradient x = 1,   gradient y = 2
11111110001111111101    // gradient x = -8,   gradient y = -3
11111111110000000000    // gradient x = -1,   gradient y = 0
11111110110000000010    // gradient x = -5,   gradient y = 2
11110010011111101110    // gradient x = -55,   gradient y = -18
11111000001111101000    // gradient x = -32,   gradient y = -24
00000010000000000011    // gradient x = 8,   gradient y = 3
11111111111111111100    // gradient x = -1,   gradient y = -4
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000000000000011    // gradient x = 0,   gradient y = 3
11111111110000000011    // gradient x = -1,   gradient y = 3
00000001001111111110    // gradient x = 4,   gradient y = -2
00000100100000000101    // gradient x = 18,   gradient y = 5
11111110000000000000    // gradient x = -8,   gradient y = 0
00000011010000000001    // gradient x = 13,   gradient y = 1
00000011100000000101    // gradient x = 14,   gradient y = 5
11111010001111111110    // gradient x = -24,   gradient y = -2
00000011010000000010    // gradient x = 13,   gradient y = 2
11111100111111111110    // gradient x = -13,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
11111110100000000010    // gradient x = -6,   gradient y = 2
11111100111111111101    // gradient x = -13,   gradient y = -3
11111110010000000100    // gradient x = -7,   gradient y = 4
00000000010000000010    // gradient x = 1,   gradient y = 2
00001111100000000001    // gradient x = 62,   gradient y = 1
00010001001111111011    // gradient x = 68,   gradient y = -5
11111010111111111010    // gradient x = -21,   gradient y = -6
11111011101111111001    // gradient x = -18,   gradient y = -7
11110110011111111011    // gradient x = -39,   gradient y = -5
00000011000000000001    // gradient x = 12,   gradient y = 1
00000101010000001011    // gradient x = 21,   gradient y = 11
00000101110000000111    // gradient x = 23,   gradient y = 7
00000000001111111111    // gradient x = 0,   gradient y = -1
11111110110000000000    // gradient x = -5,   gradient y = 0
00000001100000000010    // gradient x = 6,   gradient y = 2
00000010100000000001    // gradient x = 10,   gradient y = 1
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111001111111100    // gradient x = -4,   gradient y = -4
00000000001111111110    // gradient x = 0,   gradient y = -2
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111001111111110    // gradient x = -4,   gradient y = -2
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000000000000011    // gradient x = 0,   gradient y = 3
11111111000000000010    // gradient x = -4,   gradient y = 2
00000000100000000011    // gradient x = 2,   gradient y = 3
00000000001111111110    // gradient x = 0,   gradient y = -2
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000011111111101    // gradient x = 1,   gradient y = -3
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111100000000000    // gradient x = -2,   gradient y = 0
11111111100000000001    // gradient x = -2,   gradient y = 1
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
11111110011111111100    // gradient x = -7,   gradient y = -4
11111111100000000001    // gradient x = -2,   gradient y = 1
00000010101111111110    // gradient x = 10,   gradient y = -2
00000110000000000001    // gradient x = 24,   gradient y = 1
00000101000000000011    // gradient x = 20,   gradient y = 3
00000010000000000010    // gradient x = 8,   gradient y = 2
00000000100000000001    // gradient x = 2,   gradient y = 1
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000010000000000    // gradient x = 1,   gradient y = 0
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000110000000010    // gradient x = 3,   gradient y = 2
00000000110000000011    // gradient x = 3,   gradient y = 3
00000000010000000011    // gradient x = 1,   gradient y = 3
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111101111111111    // gradient x = -2,   gradient y = -1
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000110000000000    // gradient x = 3,   gradient y = 0
11111111011111111110    // gradient x = -3,   gradient y = -2
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000100000000000    // gradient x = 2,   gradient y = 0
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000101111111111    // gradient x = 2,   gradient y = -1
00000000001111111110    // gradient x = 0,   gradient y = -2
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111001111111101    // gradient x = -4,   gradient y = -3
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111011111111101    // gradient x = -3,   gradient y = -3
00000001011111111110    // gradient x = 5,   gradient y = -2
11111110111111111010    // gradient x = -5,   gradient y = -6
11111110110000000001    // gradient x = -5,   gradient y = 1
00000000000000000011    // gradient x = 0,   gradient y = 3
11111111100000000000    // gradient x = -2,   gradient y = 0
00000001110000000010    // gradient x = 7,   gradient y = 2
00000100000000000110    // gradient x = 16,   gradient y = 6
00000100111111111010    // gradient x = 19,   gradient y = -6
00000101101111111010    // gradient x = 22,   gradient y = -6
00000011011111111011    // gradient x = 13,   gradient y = -5
00000010111111111100    // gradient x = 11,   gradient y = -4
00000001101111111111    // gradient x = 6,   gradient y = -1
00000001111111111111    // gradient x = 7,   gradient y = -1
00000000101111111111    // gradient x = 2,   gradient y = -1
00000001000000000000    // gradient x = 4,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000000000000010    // gradient x = 0,   gradient y = 2
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000100000000001    // gradient x = 2,   gradient y = 1
00000001001111111111    // gradient x = 4,   gradient y = -1
00000000101111111100    // gradient x = 2,   gradient y = -4
11111111011111111110    // gradient x = -3,   gradient y = -2
11111110010000000001    // gradient x = -7,   gradient y = 1
11111101100000000000    // gradient x = -10,   gradient y = 0
11111100110000000000    // gradient x = -13,   gradient y = 0
11111100000000000010    // gradient x = -16,   gradient y = 2
11111010100000000000    // gradient x = -22,   gradient y = 0
11111010011111111111    // gradient x = -23,   gradient y = -1
11111011111111111100    // gradient x = -17,   gradient y = -4
00000001100000000010    // gradient x = 6,   gradient y = 2
00000001110000000010    // gradient x = 7,   gradient y = 2
00000001100000000001    // gradient x = 6,   gradient y = 1
00000000111111111100    // gradient x = 3,   gradient y = -4
00000100010000000100    // gradient x = 17,   gradient y = 4
00001010000000011101    // gradient x = 40,   gradient y = 29
11111001111111101011    // gradient x = -25,   gradient y = -21
11111101001111101011    // gradient x = -12,   gradient y = -21
00000001110000001110    // gradient x = 7,   gradient y = 14
11110011101111111101    // gradient x = -50,   gradient y = -3
11111110001111111010    // gradient x = -8,   gradient y = -6
00000001110000000001    // gradient x = 7,   gradient y = 1
00000100110000010100    // gradient x = 19,   gradient y = 20
00001010000000010111    // gradient x = 40,   gradient y = 23
11111110000000000000    // gradient x = -8,   gradient y = 0
11101101011111100111    // gradient x = -75,   gradient y = -25
00000000001111111110    // gradient x = 0,   gradient y = -2
00001001010000001010    // gradient x = 37,   gradient y = 10
11111011011111101101    // gradient x = -19,   gradient y = -19
11111111100000010011    // gradient x = -2,   gradient y = 19
11111110100000001011    // gradient x = -6,   gradient y = 11
00000100000000001010    // gradient x = 16,   gradient y = 10
11111111000000000010    // gradient x = -4,   gradient y = 2
00000011101111110101    // gradient x = 14,   gradient y = -11
11111100000000000100    // gradient x = -16,   gradient y = 4
00000100010000001011    // gradient x = 17,   gradient y = 11
11111110011111110100    // gradient x = -7,   gradient y = -12
00000011010000000000    // gradient x = 13,   gradient y = 0
00000111001111101110    // gradient x = 28,   gradient y = -18
11110100101111111100    // gradient x = -46,   gradient y = -4
00000010000000000011    // gradient x = 8,   gradient y = 3
00001001111111110011    // gradient x = 39,   gradient y = -13
00000010111111110101    // gradient x = 11,   gradient y = -11
00000001000000000110    // gradient x = 4,   gradient y = 6
00000001101111110001    // gradient x = 6,   gradient y = -15
11110110011111101100    // gradient x = -39,   gradient y = -20
11110101100000010110    // gradient x = -42,   gradient y = 22
00010010110000101010    // gradient x = 75,   gradient y = 42
11111000000000011111    // gradient x = -32,   gradient y = 31
11110100111111100001    // gradient x = -45,   gradient y = -31
00000000011111111010    // gradient x = 1,   gradient y = -6
11111111001111110001    // gradient x = -4,   gradient y = -15
11111100000000000100    // gradient x = -16,   gradient y = 4
00000110000000101011    // gradient x = 24,   gradient y = 43
00000110000000011100    // gradient x = 24,   gradient y = 28
00000101010000010011    // gradient x = 21,   gradient y = 19
00001000111111111111    // gradient x = 35,   gradient y = -1
00000010101111101110    // gradient x = 10,   gradient y = -18
00000001111111111111    // gradient x = 7,   gradient y = -1
00000100010000000101    // gradient x = 17,   gradient y = 5
00000101000000001001    // gradient x = 20,   gradient y = 9
11111110010000000100    // gradient x = -7,   gradient y = 4
11101011101111000001    // gradient x = -82,   gradient y = -63
11111110101111110010    // gradient x = -6,   gradient y = -14
11111101111111111001    // gradient x = -9,   gradient y = -7
00000011010000000011    // gradient x = 13,   gradient y = 3
00010100000000111010    // gradient x = 80,   gradient y = 58
11101111001111010111    // gradient x = -68,   gradient y = -41
11101011111110110111    // gradient x = -81,   gradient y = -73
00000010100000000111    // gradient x = 10,   gradient y = 7
00000000110000000111    // gradient x = 3,   gradient y = 7
00000011000000001000    // gradient x = 12,   gradient y = 8
11111101111111111110    // gradient x = -9,   gradient y = -2
00000000000000001000    // gradient x = 0,   gradient y = 8
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000000000000101    // gradient x = 0,   gradient y = 5
00000010000000000010    // gradient x = 8,   gradient y = 2
00000011100000000010    // gradient x = 14,   gradient y = 2
11111101010000000001    // gradient x = -11,   gradient y = 1
11111101100000001010    // gradient x = -10,   gradient y = 10
00000000100000000011    // gradient x = 2,   gradient y = 3
11111101001111111111    // gradient x = -12,   gradient y = -1
00000101000000000011    // gradient x = 20,   gradient y = 3
00001011101111111011    // gradient x = 46,   gradient y = -5
11111111111111111100    // gradient x = -1,   gradient y = -4
11111111001111111111    // gradient x = -4,   gradient y = -1
11111101110000000101    // gradient x = -9,   gradient y = 5
00000100101111111010    // gradient x = 18,   gradient y = -6
00000001011111111101    // gradient x = 5,   gradient y = -3
00000001001111111110    // gradient x = 4,   gradient y = -2
00000001000000000000    // gradient x = 4,   gradient y = 0
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000010000000000    // gradient x = 1,   gradient y = 0
00000001010000000010    // gradient x = 5,   gradient y = 2
11111111111111111101    // gradient x = -1,   gradient y = -3
11111111011111111110    // gradient x = -3,   gradient y = -2
00000001100000000010    // gradient x = 6,   gradient y = 2
00000000110000000000    // gradient x = 3,   gradient y = 0
11111111110000000000    // gradient x = -1,   gradient y = 0
00000001010000000000    // gradient x = 5,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000010000000100    // gradient x = 1,   gradient y = 4
11111111101111111110    // gradient x = -2,   gradient y = -2
00000001000000000000    // gradient x = 4,   gradient y = 0
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000011111111101    // gradient x = 1,   gradient y = -3
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000111111111110    // gradient x = 3,   gradient y = -2
00000000101111111011    // gradient x = 2,   gradient y = -5
00000000011111111101    // gradient x = 1,   gradient y = -3
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111101111111101    // gradient x = -2,   gradient y = -3
00000000101111111101    // gradient x = 2,   gradient y = -3
00000000011111111011    // gradient x = 1,   gradient y = -5
00000001011111111100    // gradient x = 5,   gradient y = -4
11111110111111111100    // gradient x = -5,   gradient y = -4
11111110111111111011    // gradient x = -5,   gradient y = -5
11111111110000000010    // gradient x = -1,   gradient y = 2
00000001010000000000    // gradient x = 5,   gradient y = 0
00000000001111111110    // gradient x = 0,   gradient y = -2
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000110000000011    // gradient x = 3,   gradient y = 3
00000000100000000001    // gradient x = 2,   gradient y = 1
00000010000000000011    // gradient x = 8,   gradient y = 3
00000101100000000010    // gradient x = 22,   gradient y = 2
00000110000000000011    // gradient x = 24,   gradient y = 3
11111110110000000001    // gradient x = -5,   gradient y = 1
11111011010000000010    // gradient x = -19,   gradient y = 2
11111101011111111100    // gradient x = -11,   gradient y = -4
00000110011111111011    // gradient x = 25,   gradient y = -5
00000001011111111101    // gradient x = 5,   gradient y = -3
11111101110000000011    // gradient x = -9,   gradient y = 3
11111110000000000011    // gradient x = -8,   gradient y = 3
11111011110000000010    // gradient x = -17,   gradient y = 2
11111100100000000000    // gradient x = -14,   gradient y = 0
11111101001111111000    // gradient x = -12,   gradient y = -8
00000000101111111101    // gradient x = 2,   gradient y = -3
11111111001111111111    // gradient x = -4,   gradient y = -1
11111110111111111101    // gradient x = -5,   gradient y = -3
00000000010000000001    // gradient x = 1,   gradient y = 1
11111001111111111101    // gradient x = -25,   gradient y = -3
11110000111111100100    // gradient x = -61,   gradient y = -28
11111110111111111001    // gradient x = -5,   gradient y = -7
00000000010000000010    // gradient x = 1,   gradient y = 2
00000000101111111111    // gradient x = 2,   gradient y = -1
00000000010000000000    // gradient x = 1,   gradient y = 0
00000000001111111110    // gradient x = 0,   gradient y = -2
11111110101111111101    // gradient x = -6,   gradient y = -3
00000010110000000101    // gradient x = 11,   gradient y = 5
00000011010000000001    // gradient x = 13,   gradient y = 1
11111110011111111011    // gradient x = -7,   gradient y = -5
00000100010000000010    // gradient x = 17,   gradient y = 2
00000001110000000011    // gradient x = 7,   gradient y = 3
11111011001111111011    // gradient x = -20,   gradient y = -5
00000010010000000101    // gradient x = 9,   gradient y = 5
11111101011111111100    // gradient x = -11,   gradient y = -4
00000000101111111001    // gradient x = 2,   gradient y = -7
11111101011111111100    // gradient x = -11,   gradient y = -4
11111110100000000011    // gradient x = -6,   gradient y = 3
11111101110000000010    // gradient x = -9,   gradient y = 2
00000000000000000011    // gradient x = 0,   gradient y = 3
00001110000000000000    // gradient x = 56,   gradient y = 0
00010000111111111111    // gradient x = 67,   gradient y = -1
11111010101111111101    // gradient x = -22,   gradient y = -3
11111100000000000110    // gradient x = -16,   gradient y = 6
11110111110000000000    // gradient x = -33,   gradient y = 0
00000101100000000010    // gradient x = 22,   gradient y = 2
00000100010000001001    // gradient x = 17,   gradient y = 9
00000011110000000110    // gradient x = 15,   gradient y = 6
00000000011111111101    // gradient x = 1,   gradient y = -3
11111111011111111101    // gradient x = -3,   gradient y = -3
00000001010000000010    // gradient x = 5,   gradient y = 2
00000010000000000100    // gradient x = 8,   gradient y = 4
11111111011111111111    // gradient x = -3,   gradient y = -1
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000110000000100    // gradient x = 3,   gradient y = 4
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111101111111110    // gradient x = -2,   gradient y = -2
11111111100000000001    // gradient x = -2,   gradient y = 1
00000000000000000011    // gradient x = 0,   gradient y = 3
11111111110000000010    // gradient x = -1,   gradient y = 2
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000000000000100    // gradient x = 0,   gradient y = 4
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111011111111111    // gradient x = -3,   gradient y = -1
11111111010000000000    // gradient x = -3,   gradient y = 0
00000000110000000011    // gradient x = 3,   gradient y = 3
00000000010000000000    // gradient x = 1,   gradient y = 0
11111110111111111111    // gradient x = -5,   gradient y = -1
00000001010000000011    // gradient x = 5,   gradient y = 3
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111011111111110    // gradient x = -3,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111001111111100    // gradient x = -4,   gradient y = -4
11111111101111111011    // gradient x = -2,   gradient y = -5
11111110111111111100    // gradient x = -5,   gradient y = -4
00000011010000000000    // gradient x = 13,   gradient y = 0
00000110100000000011    // gradient x = 26,   gradient y = 3
00000100110000000011    // gradient x = 19,   gradient y = 3
00000001110000000001    // gradient x = 7,   gradient y = 1
00000000010000000010    // gradient x = 1,   gradient y = 2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000110000000001    // gradient x = 3,   gradient y = 1
00000001000000000010    // gradient x = 4,   gradient y = 2
00000001000000000011    // gradient x = 4,   gradient y = 3
00000000110000000000    // gradient x = 3,   gradient y = 0
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000100000000001    // gradient x = 2,   gradient y = 1
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000010000000000    // gradient x = 1,   gradient y = 0
00000000000000000010    // gradient x = 0,   gradient y = 2
11111111100000000001    // gradient x = -2,   gradient y = 1
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000110000000001    // gradient x = 3,   gradient y = 1
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111111111111010    // gradient x = -1,   gradient y = -6
11111111101111111101    // gradient x = -2,   gradient y = -3
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111010000000000    // gradient x = -3,   gradient y = 0
11111111011111111101    // gradient x = -3,   gradient y = -3
00000000001111111110    // gradient x = 0,   gradient y = -2
00000010110000000011    // gradient x = 11,   gradient y = 3
00000001001111111110    // gradient x = 4,   gradient y = -2
00000100110000000001    // gradient x = 19,   gradient y = 1
00000101111111111110    // gradient x = 23,   gradient y = -2
00000011101111111110    // gradient x = 14,   gradient y = -2
00000011100000000000    // gradient x = 14,   gradient y = 0
00000001101111111111    // gradient x = 6,   gradient y = -1
00000001110000000001    // gradient x = 7,   gradient y = 1
00000000111111111111    // gradient x = 3,   gradient y = -1
00000000110000000001    // gradient x = 3,   gradient y = 1
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000110000000010    // gradient x = 3,   gradient y = 2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000010000000010    // gradient x = 1,   gradient y = 2
00000001000000000011    // gradient x = 4,   gradient y = 3
00000000000000000010    // gradient x = 0,   gradient y = 2
11111110000000000000    // gradient x = -8,   gradient y = 0
11111101100000000010    // gradient x = -10,   gradient y = 2
11111101010000000001    // gradient x = -11,   gradient y = 1
11111011101111111111    // gradient x = -18,   gradient y = -1
11111010010000000010    // gradient x = -23,   gradient y = 2
11111001100000000011    // gradient x = -26,   gradient y = 3
11111101011111111111    // gradient x = -11,   gradient y = -1
00000001101111111101    // gradient x = 6,   gradient y = -3
00000001101111111111    // gradient x = 6,   gradient y = -1
00000000011111111110    // gradient x = 1,   gradient y = -2
00000010110000000011    // gradient x = 11,   gradient y = 3
00001010100000100011    // gradient x = 42,   gradient y = 35
11111101100000000000    // gradient x = -10,   gradient y = 0
11111001111111100101    // gradient x = -25,   gradient y = -27
00000101110000000010    // gradient x = 23,   gradient y = 2
11111101100000000100    // gradient x = -10,   gradient y = 4
11110010111111111001    // gradient x = -53,   gradient y = -7
11111111111111111110    // gradient x = -1,   gradient y = -2
00000110100000010100    // gradient x = 26,   gradient y = 20
00000101101111111100    // gradient x = 22,   gradient y = -4
